14.0,1,2012,9,4,19,3457.84
49.8,6,2012,8,5,14,19616.8
10.5,1,2014,2,3,14,3639.51
10.5,1,2014,7,3,18,2285.18
9.3,1,2012,3,3,17,3734.47
9.0,1,2013,1,1,18,2818.55
10.0,2,2015,2,5,13,2600.72
8.1,1,2009,6,2,1,3142.69
15.47,1,2010,5,5,2,0.0
6.9,5,2012,1,0,20,1754.48
16.0,1,2013,8,2,19,3615.5
10.9,1,2010,3,1,20,3242.82
11.7,2,2011,10,4,21,3335.18
7.5,5,2014,2,3,10,1346.6
56.8,1,2012,9,5,11,8292.26
18.5,1,2014,3,0,12,6492.97
10.5,5,2010,12,4,18,4058.02
7.0,2,2013,9,1,17,1797.58
7.3,5,2011,5,6,23,2334.93
8.5,1,2009,3,4,14,2170.32
5.0,1,2014,7,2,11,594.14
4.9,5,2009,1,5,22,980.38
7.3,1,2012,6,5,1,1441.92
9.5,1,2015,6,4,0,1967.25
8.5,1,2012,12,0,9,2284.84
6.5,1,2009,3,1,10,1470.55
4.9,1,2010,9,3,22,2506.77
7.0,1,2013,4,5,14,1285.24
32.83,5,2013,12,0,18,8703.53
14.5,1,2013,7,2,9,4498.97
8.5,1,2010,10,6,1,3536.9
6.5,1,2014,3,0,9,1519.69
5.7,1,2010,1,2,15,879.76
5.5,1,2014,4,1,15,926.98
12.5,2,2012,10,5,13,3769.11
12.0,1,2015,3,0,13,2551.15
8.5,1,2015,3,6,3,1801.77
6.5,1,2015,3,5,2,1272.17
11.3,3,2011,5,6,19,4220.05
8.5,1,2010,10,4,9,3776.89
16.0,1,2013,1,4,12,4726.62
8.9,1,2009,4,3,8,3579.78
20.5,1,2009,1,6,21,9433.27
35.3,1,2012,11,2,11,8052.7
10.1,2,2009,9,4,15,3410.87
13.3,2,2011,5,2,22,7295.24
4.9,3,2009,11,6,17,1593.4
7.7,1,2010,6,2,14,1580.34
9.0,1,2013,3,5,8,3966.97
8.1,1,2012,5,3,18,2160.67
49.15,1,2009,6,1,5,20256.99
9.5,1,2014,6,0,2,2605.99
23.47,1,2010,7,0,21,8310.91
9.5,2,2015,1,4,9,1228.77
10.5,2,2012,2,2,13,2084.78
10.9,1,2012,5,0,23,3689.48
14.1,1,2012,1,5,23,5970.83
5.3,2,2009,9,5,23,1014.78
15.3,1,2012,8,5,21,4327.36
16.0,3,2013,12,1,15,4245.55
8.1,2,2011,1,6,12,3536.9
25.5,4,2013,2,6,10,8529.12
18.5,1,2013,4,0,21,4777.72
6.9,5,2012,8,3,19,1516.17
9.5,1,2014,5,5,19,1181.58
9.0,1,2015,6,1,20,3605.06
4.1,1,2011,5,6,21,817.08
6.0,1,2015,3,5,10,1634.77
6.5,5,2009,6,2,8,1197.15
6.9,1,2011,3,3,21,0.0
6.5,2,2012,2,2,17,1744.95
5.7,1,2011,5,1,15,1278.88
22.9,5,2012,4,0,8,6314.48
7.3,1,2010,2,1,22,2000.97
6.5,1,2010,9,2,12,1694.71
13.5,2,2013,8,4,2,4069.88
10.0,5,2013,9,0,19,2470.06
7.0,1,2014,2,6,19,923.75
9.7,1,2012,3,4,19,2807.27
8.5,1,2015,2,3,19,2321.1
26.9,1,2012,2,0,14,9697.91
10.5,1,2009,11,1,20,2297.74
5.0,1,2013,7,6,8,775.11
34.83,6,2013,9,6,9,10436.74
10.1,1,2012,3,2,20,2752.11
6.5,1,2010,6,4,13,1367.6
5.7,1,2011,12,3,21,1308.94
5.3,1,2010,12,0,14,1298.9
13.1,1,2009,1,4,17,3326.79
10.5,1,2014,11,1,13,2694.91
5.7,2,2011,7,6,20,1589.74
52.0,1,2013,11,1,13,20835.37
6.5,1,2009,2,3,20,1796.41
6.0,5,2014,6,2,19,1261.09
14.0,1,2013,3,1,8,4185.58
3.3,1,2009,9,3,8,377.37
29.7,1,2011,5,1,9,13323.82
5.5,1,2013,10,1,15,1270.11
6.1,1,2010,11,1,19,1560.64
7.7,1,2011,11,0,18,1708.87
25.0,1,2013,8,1,22,8762.72
13.0,1,2015,3,5,9,3567.75
4.5,2,2009,7,6,15,864.69
6.0,2,2014,6,1,11,446.57
8.5,1,2015,4,4,20,1996.13
8.0,1,2013,7,1,14,1592.91
6.5,1,2010,2,2,1,2683.14
9.3,2,2009,8,5,20,3187.24
11.5,2,2015,2,2,2,3857.1
13.5,1,2015,6,0,18,3940.61
4.9,2,2012,4,1,11,737.43
7.0,1,2014,3,5,1,1313.18
6.0,1,2013,6,5,2,1484.01
6.5,1,2010,1,3,8,1612.92
17.5,2,2013,4,2,14,4190.43
10.0,1,2014,1,2,13,1529.98
26.0,6,2013,3,1,20,8547.37
8.5,1,2014,5,4,0,1137.47
15.5,1,2015,3,1,18,5396.26
31.5,2,2013,5,5,13,8369.72
12.5,1,2010,10,2,12,2911.59
7.7,1,2011,7,5,13,3094.13
13.3,5,2009,11,0,9,5640.52
12.0,1,2012,9,4,16,2151.1
4.1,2,2012,4,5,19,520.19
25.7,3,2011,4,5,0,8922.56
8.0,1,2013,10,3,9,1330.27
7.7,1,2011,9,1,14,1821.92
22.1,1,2012,7,0,8,12303.61
9.5,1,2015,5,1,20,2020.66
5.3,1,2009,10,6,16,89.15
13.3,1,2009,1,1,19,2995.03
6.5,1,2014,2,6,10,1625.53
8.9,1,2012,4,6,18,0.0
6.1,1,2010,8,4,13,1312.34
27.7,1,2011,3,6,17,0.0
6.1,1,2012,5,5,21,2265.17
41.5,1,2013,10,3,16,10184.21
12.0,4,2013,11,5,8,2060.61
6.0,1,2013,8,0,8,1284.57
13.7,1,2010,4,4,21,5344.93
11.7,5,2012,5,1,14,2149.83
19.5,1,2013,10,6,9,6067.34
8.0,1,2013,10,2,19,1054.84
6.5,1,2013,10,0,20,2044.33
15.5,1,2012,12,5,2,8483.09
18.0,1,2013,11,2,22,6293.26
5.5,2,2014,2,0,14,1273.06
4.9,5,2012,8,5,9,979.86
8.0,1,2012,12,0,20,718.6
7.3,2,2012,8,5,15,1875.51
7.3,3,2011,5,6,8,2577.66
11.7,1,2009,8,4,18,6305.37
8.5,1,2011,7,5,12,2184.03
6.1,1,2010,2,4,6,2287.23
13.5,1,2013,9,3,15,1712.4
4.9,2,2009,9,5,2,1502.63
9.7,2,2009,1,2,13,2892.1
5.3,1,2010,6,5,16,1497.93
17.7,5,2012,2,2,13,5585.1
26.5,1,2010,8,3,22,10574.53
5.7,4,2010,12,2,2,1498.59
10.1,1,2012,6,2,8,2686.49
11.0,1,2012,10,2,20,2854.03
14.5,5,2010,9,0,0,439.92
8.0,1,2012,12,5,16,1462.58
18.9,4,2011,7,6,18,6438.06
7.3,2,2011,2,3,15,1410.91
4.9,1,2009,11,4,1,677.21
10.5,1,2015,2,2,8,1279.04
14.0,1,2013,1,3,19,5276.55
6.7,1,2009,2,2,16,1489.25
3.3,3,2009,3,5,9,205.91
9.5,1,2012,10,4,22,0.0
10.9,1,2012,5,1,9,2698.54
8.9,1,2011,11,5,21,2892.64
22.1,1,2010,9,3,9,2185.11
7.0,3,2013,6,1,23,1545.74
3.7,1,2010,8,0,21,604.51
5.3,1,2012,8,0,12,1145.18
10.1,2,2009,7,4,17,1432.36
5.0,1,2013,9,4,3,918.67
4.9,1,2011,11,6,10,1899.0
7.5,1,2014,12,4,22,1249.32
6.5,1,2013,9,4,14,891.23
9.7,5,2011,11,0,16,2124.0
7.3,2,2011,3,2,18,2230.68
7.5,2,2014,1,5,18,694.71
4.9,1,2011,10,6,13,1246.15
3.5,1,2014,2,4,21,560.16
6.1,5,2011,2,5,2,1401.32
4.2,3,2009,3,5,20,1063.51
4.9,1,2012,2,4,19,0.0
10.9,2,2010,1,2,21,0.0
3.7,1,2009,11,0,19,621.87
8.5,1,2015,5,0,8,1727.16
8.1,1,2010,3,3,14,2284.43
12.5,1,2014,10,6,23,4126.62
25.4,2,2009,2,0,20,8537.53
8.9,4,2012,3,1,10,2774.41
7.3,1,2010,11,5,0,1771.91
10.5,5,2014,12,6,2,0.0
6.9,2,2012,2,5,10,3185.55
3.7,2,2012,5,3,23,0.0
2.5,1,2011,9,5,15,8666749.51
11.0,2,2013,11,6,0,2520.19
40.54,1,2015,4,2,14,9401.25
13.5,1,2012,9,2,1,5339.04
3.3,1,2010,4,4,14,904.22
8.9,2,2012,5,3,8,3440.74
4.9,2,2011,4,6,19,1496.93
57.33,1,2014,12,2,21,20985.51
14.0,1,2013,10,1,21,5320.76
4.1,1,2011,11,1,19,509.27
8.0,1,2014,7,4,4,2334.96
11.0,1,2014,11,0,17,2615.61
3.3,1,2012,4,6,8,0.0
9.5,1,2013,10,4,21,2656.69
13.0,1,2015,3,0,23,4090.58
3.3,1,2009,7,3,7,737.91
14.7,1,2009,2,2,18,5425.91
9.7,1,2010,3,2,8,3712.46
6.9,4,2012,1,0,17,2058.06
11.0,1,2014,11,3,9,2016.03
7.3,1,2012,7,2,15,1361.97
10.5,1,2012,10,4,17,3043.64
19.3,1,2011,2,5,21,6587.34
11.0,1,2013,1,3,13,2194.67
4.5,3,2011,12,6,6,1280.47
6.6,1,2009,3,6,23,2424.91
8.5,1,2014,10,6,13,2287.96
12.5,1,2014,4,2,20,3931.41
12.5,1,2012,2,1,16,3257.78
16.5,1,2010,4,2,18,5459.26
23.5,2,2014,3,5,0,2958.3
4.9,5,2010,11,4,7,1009.39
40.5,1,2014,4,4,3,15635.65
7.3,1,2010,7,3,19,1801.6
5.0,1,2015,4,3,2,973.87
4.1,1,2010,3,2,1,949.17
4.5,5,2010,2,3,20,1507.32
13.0,1,2014,11,1,14,3883.44
6.9,1,2012,6,2,8,2209.6
7.0,2,2013,5,0,11,1570.32
10.9,1,2010,10,5,22,1166.36
20.5,1,2010,7,3,19,8336.52
7.7,2,2011,7,6,2,2017.38
8.7,2,2009,2,2,17,2991.12
22.6,1,2009,3,4,2,11494.6
27.5,1,2013,2,3,23,11048.6
8.9,5,2011,5,6,14,2370.19
4.9,1,2010,10,3,11,816.86
6.9,5,2009,8,2,0,3174.08
34.5,1,2012,9,0,17,9435.58
16.0,3,2015,4,4,21,5150.88
3.5,1,2015,1,5,16,487.08
7.7,1,2010,5,4,18,1933.07
9.3,3,2009,4,6,18,3312.8
11.3,1,2009,9,5,2,6249.63
4.5,5,2011,8,4,21,804.77
8.0,1,2014,4,6,14,2412.46
4.5,1,2011,8,5,19,1134.0
15.7,2,2011,10,2,11,4093.11
3.7,5,2010,1,6,14,13.89
4.5,1,2014,6,4,13,47.49
4.1,1,2011,1,4,6,969.56
32.9,1,2011,11,2,23,9616.73
4.1,1,2011,9,3,5,647.72
3.7,1,2011,9,3,16,531.56
10.5,1,2012,2,3,5,3638.93
12.0,2,2012,10,4,17,2262.77
15.5,1,2014,10,3,18,4391.33
6.9,3,2011,12,5,14,3029.87
6.1,1,2011,1,4,12,1536.93
4.5,1,2009,5,2,12,1286.44
7.0,1,2013,3,1,8,1457.44
27.3,2,2012,6,6,10,8630.96
9.0,1,2014,2,5,18,1173.66
7.5,6,2015,6,4,16,2691.57
22.0,1,2013,8,3,8,6013.85
126.83,1,2014,6,2,16,42775.22
26.5,2,2010,8,5,13,12095.46
9.0,1,2014,9,4,12,1432.47
25.0,2,2013,5,1,23,8863.09
6.5,5,2009,6,6,18,2470.34
10.1,1,2011,9,1,10,1688.26
7.5,1,2012,12,0,23,1595.33
8.1,1,2010,7,3,22,3011.89
8.9,1,2010,10,5,18,1932.28
15.5,1,2012,9,6,14,4179.28
21.5,6,2013,10,1,21,6075.6
4.5,1,2009,8,3,12,395.61
10.0,1,2014,12,6,21,3173.19
7.5,1,2015,5,6,2,1660.55
6.5,1,2010,5,1,18,1231.2
14.0,6,2015,2,5,21,2561.92
6.5,1,2009,5,1,4,2301.06
6.5,2,2012,5,0,21,645.16
14.0,2,2012,10,6,0,3963.12
8.1,1,2011,12,4,21,2159.34
3.7,1,2009,5,1,20,1029.92
5.5,1,2013,6,6,11,0.0
6.9,1,2012,3,0,9,2423.81
14.0,3,2014,4,5,10,2482.7
20.1,1,2012,2,1,7,9631.62
18.1,1,2009,9,6,1,8474.33
12.5,1,2012,2,3,17,0.0
12.1,1,2011,7,5,4,6702.22
38.83,5,2014,12,0,18,10158.84
5.7,1,2009,5,6,16,1642.09
9.5,1,2012,12,6,16,2475.05
4.1,1,2011,6,5,11,965.67
6.0,1,2013,12,2,19,1174.61
20.9,3,2011,4,6,14,7175.79
6.1,1,2011,10,1,18,901.16
5.3,1,2011,6,3,7,1219.42
6.1,1,2011,11,0,8,1960.32
10.0,1,2014,6,4,13,2287.72
2.9,1,2009,10,6,7,302.24
14.9,1,2012,6,3,19,4082.36
4.0,2,2013,5,1,13,392.36
11.7,1,2009,5,5,14,5032.23
17.0,1,2014,9,3,10,5033.6
8.9,1,2009,1,0,8,3094.24
11.7,2,2010,7,1,19,5112.54
4.5,2,2012,1,6,10,564.48
7.7,1,2011,6,1,10,2071.77
11.0,1,2015,3,0,16,1947.36
7.5,1,2014,7,5,0,2485.83
7.5,1,2014,7,3,7,911.97
9.5,1,2009,3,3,18,2579.04
7.3,1,2012,6,0,19,2398.4
21.0,1,2015,1,4,23,4384.16
4.9,1,2012,2,1,22,1105.33
5.3,1,2012,3,1,19,1637.53
7.5,1,2014,8,5,22,1627.61
7.3,1,2012,7,2,12,1178.39
6.1,1,2012,5,3,9,1095.16
7.5,1,2015,2,2,9,1608.16
6.0,2,2012,10,1,8,1358.43
4.9,1,2010,9,4,9,0.0
10.5,1,2011,8,3,9,2385.64
11.7,1,2009,2,3,13,2929.43
8.9,5,2009,7,6,18,2163.2
3.7,1,2011,9,0,8,830.55
8.9,1,2012,2,4,11,1372.67
4.9,2,2012,6,5,20,1825.02
12.1,2,2010,10,4,8,5437.66
5.7,1,2011,5,2,20,2350.55
6.1,2,2012,1,6,10,1350.68
7.7,5,2009,7,1,9,1982.42
8.5,1,2010,11,0,6,3997.58
11.3,1,2011,1,0,16,4825.8
14.1,1,2009,12,1,15,0.0
5.3,1,2012,1,2,13,1344.75
13.7,2,2012,2,5,16,3700.08
12.5,2,2011,6,2,20,5860.13
3.7,2,2011,8,5,18,949.57
6.5,1,2014,6,2,14,1047.16
6.5,1,2012,11,1,14,771.51
4.5,1,2010,7,6,19,1407.58
45.0,1,2009,4,3,10,8.88
5.7,1,2011,9,1,22,1506.38
36.83,1,2013,12,3,18,10254.82
121.33,1,2014,3,1,21,30926.21
4.0,1,2013,10,5,13,829.34
6.9,1,2012,2,3,8,961.16
3.5,1,2013,12,4,10,581.02
12.0,1,2014,6,5,7,2966.39
6.5,1,2013,3,6,13,1682.49
7.7,1,2010,9,1,19,3119.93
9.5,1,2014,4,2,20,1761.43
6.9,1,2009,7,3,21,2194.37
5.7,1,2009,6,0,21,1550.54
7.7,1,2010,8,6,15,0.0
6.9,1,2011,5,1,11,1409.14
6.5,1,2011,11,1,11,2183.68
7.3,1,2010,6,4,12,1866.38
7.7,1,2009,4,2,11,2550.48
10.0,5,2014,12,1,11,2740.0
8.0,1,2015,5,5,8,2668.74
9.3,1,2010,4,4,9,3030.52
8.0,1,2012,10,0,19,1616.72
13.5,1,2012,12,1,19,3340.88
6.0,2,2013,11,4,20,1081.86
7.0,1,2014,1,2,15,909.25
3.7,2,2012,3,6,20,481.16
17.0,3,2014,3,1,13,4096.68
4.5,1,2011,6,0,13,1385.75
10.5,2,2010,11,5,9,2394.51
6.0,1,2014,1,4,19,804.15
7.3,3,2010,7,5,20,1791.42
6.5,2,2011,11,0,20,1463.75
5.3,1,2012,8,4,19,1230.31
6.9,1,2009,10,6,14,1613.22
44.33,1,2013,11,4,15,9671.0
6.9,1,2011,3,0,13,944.6
11.7,1,2011,9,3,18,2522.1
2.5,1,2013,11,5,19,1139.31
9.5,1,2012,12,2,10,1461.4
3.5,1,2015,6,6,22,628.63
7.3,1,2011,3,1,15,2142.96
13.3,1,2009,9,0,7,5846.5
4.5,1,2014,12,1,5,910.64
10.5,1,2012,3,1,9,2506.41
6.1,1,2011,3,2,17,853.69
14.0,1,2013,2,2,12,2040.73
22.5,1,2012,10,5,17,6077.9
7.5,2,2014,7,3,10,1163.15
8.5,1,2014,2,2,10,958.65
7.0,1,2014,11,3,15,2170.01
10.1,2,2012,7,5,23,2676.71
10.0,1,2012,10,1,11,1646.87
4.0,1,2014,9,4,13,686.26
19.7,1,2010,3,3,15,5330.12
9.5,2,2012,11,6,0,3088.2
43.3,1,2010,4,6,17,18686.83
10.1,1,2009,5,3,20,41.47
10.0,1,2014,1,5,9,2700.85
11.7,1,2012,5,6,12,4337.36
17.4,1,2009,2,4,21,9765.3
11.5,1,2014,5,6,20,3414.36
8.5,1,2011,5,1,3,3797.7
13.0,5,2012,10,4,7,2571.67
31.83,2,2014,7,0,15,10024.78
20.1,1,2009,4,2,23,9110.35
10.0,6,2013,3,0,13,2618.96
10.9,1,2009,7,5,20,3927.24
6.9,3,2009,4,6,3,1927.1
17.5,1,2015,3,5,16,2864.92
6.5,5,2010,8,3,18,1541.89
4.9,1,2010,12,6,9,1307.79
49.8,1,2011,2,3,16,20531.34
6.5,1,2013,6,1,6,2763.84
32.1,1,2011,11,3,0,9637.26
6.9,1,2011,2,2,9,2055.54
22.5,1,2012,8,4,12,7335.06
5.5,1,2013,8,0,10,1146.64
5.3,1,2009,5,0,13,834.64
5.3,1,2011,1,2,14,1872.48
7.9,1,2009,1,3,18,1580.09
32.0,1,2013,6,0,6,12166.97
19.0,1,2015,6,0,19,8188.71
7.7,1,2010,8,3,15,2104.92
8.9,1,2012,4,2,6,4180.5
9.0,2,2013,6,1,10,2011.06
5.3,1,2009,9,0,17,987.43
14.1,1,2009,6,1,17,6000.6
11.5,1,2014,12,5,18,712.76
5.3,1,2009,5,5,15,1193.04
4.1,1,2009,3,2,15,1214.1
19.0,1,2014,6,0,18,3538.74
6.1,3,2009,9,6,2,1215.16
11.0,2,2013,10,5,0,3535.38
6.1,2,2010,12,5,13,2770.69
15.3,1,2011,9,5,15,6515.44
5.3,1,2011,4,1,9,1065.15
10.9,5,2009,11,2,7,3256.12
8.5,1,2014,2,1,7,2231.36
9.0,1,2014,10,3,1,2027.96
37.0,1,2014,5,6,12,14453.73
4.5,1,2013,1,1,7,855.93
6.1,1,2010,4,4,8,1448.6
4.5,1,2010,2,5,22,1206.03
15.5,1,2014,4,2,19,3708.49
8.1,1,2012,1,5,21,2387.69
8.5,1,2010,11,5,1,3662.38
22.5,4,2015,6,4,10,5475.27
5.0,1,2014,10,5,22,887.34
5.3,1,2011,12,4,6,1413.47
11.3,1,2012,6,2,12,4394.32
10.0,3,2014,3,4,19,3347.75
7.3,1,2012,2,0,8,1861.9
37.0,2,2015,3,0,12,13295.88
11.5,1,2014,3,1,21,4452.26
4.9,1,2010,11,1,23,1161.27
9.0,3,2013,5,3,0,4174.55
6.5,5,2012,6,5,23,2102.24
5.3,3,2011,4,0,21,1289.44
5.3,1,2010,3,1,9,1238.03
7.0,5,2014,4,5,0,2214.81
7.7,1,2012,8,4,15,2413.42
5.7,1,2012,6,1,18,4503.76
4.1,3,2011,11,1,18,719.73
8.1,5,2011,2,1,14,1212.93
4.1,1,2011,7,3,11,738.77
6.0,1,2013,11,0,17,702.54
15.0,1,2012,11,3,9,2826.76
9.5,1,2015,1,2,7,1224.68
9.3,2,2011,5,6,15,2079.18
6.1,1,2011,7,4,13,1298.94
8.9,2,2012,6,2,22,3573.76
27.5,1,2012,11,4,1,7625.53
9.7,1,2011,9,3,20,3028.41
6.0,1,2013,11,4,7,1636.79
9.3,1,2011,2,1,8,3002.03
19.5,3,2013,1,1,6,6101.96
17.5,2,2014,12,0,22,7047.04
5.5,1,2015,4,0,21,1392.13
12.5,4,2009,6,6,7,6881.51
5.5,1,2014,7,4,10,1413.57
2.5,1,2014,11,6,9,63.79
21.5,3,2013,3,6,0,6788.2
4.9,5,2012,3,1,23,1315.63
6.9,1,2011,4,1,14,1777.77
6.5,1,2012,9,5,1,2219.75
8.5,0,2012,3,2,11,2153.64
3.7,1,2009,10,6,8,684.69
4.5,1,2011,6,1,0,692.28
20.5,1,2009,9,2,15,6434.6
70.0,1,2014,3,0,13,12273.92
5.7,1,2012,4,4,10,1008.41
13.7,1,2011,12,2,22,5030.49
3.7,1,2012,6,2,23,778.01
8.9,5,2011,7,1,13,1836.48
2.5,1,2013,10,3,5,179.16
6.1,1,2012,6,4,18,2115.15
7.0,1,2013,2,5,13,1310.03
9.7,2,2010,11,2,12,3506.2
8.5,6,2013,11,6,19,1243.69
9.0,1,2012,10,2,20,2297.71
4.1,1,2010,4,5,6,811.51
4.1,1,2011,2,5,14,732.78
6.1,1,2011,6,1,19,1466.26
7.5,2,2014,12,4,21,1622.51
5.7,5,2009,1,1,9,948.31
3.7,2,2009,4,3,10,1003.96
8.0,1,2014,4,4,17,1250.75
7.5,1,2014,2,5,22,2367.16
14.0,1,2015,2,6,18,3589.17
5.5,1,2015,5,2,6,1431.46
24.5,2,2011,10,3,5,7584.13
8.5,1,2009,1,5,6,3393.76
22.0,1,2013,10,3,14,6357.16
3.5,1,2013,11,3,23,659.64
5.7,0,2012,1,5,6,1888.18
7.0,1,2013,2,1,10,730.45
6.5,2,2013,7,5,15,1137.82
56.8,1,2012,11,0,9,20646.9
19.3,2,2012,4,5,19,5983.5
6.9,1,2011,4,4,12,1274.96
11.5,1,2015,5,1,18,3027.32
9.5,1,2014,3,4,18,2811.05
9.7,1,2011,9,4,19,1074.26
5.3,5,2011,7,2,11,682.72
5.3,1,2010,7,1,13,1159.38
5.5,1,2014,3,0,18,1225.72
7.3,2,2012,2,5,23,3574.11
6.5,1,2010,7,6,13,1263.03
7.0,1,2013,4,5,12,2003.43
6.9,1,2012,8,3,0,2024.54
13.3,1,2011,9,0,0,4199.02
4.5,2,2010,5,1,17,724.18
9.5,1,2013,11,6,13,1997.77
6.5,2,2013,7,2,23,1705.46
16.9,1,2011,9,0,20,0.0
14.5,1,2011,10,6,11,6606.79
5.7,1,2010,5,5,7,1717.35
6.1,6,2012,8,5,14,1317.13
4.5,1,2015,3,4,10,814.07
6.9,4,2011,6,0,19,2318.85
18.5,1,2013,5,5,12,6553.83
7.7,5,2011,8,4,10,0.0
4.5,1,2010,6,2,17,1156.32
8.5,1,2009,9,4,12,1665.24
6.9,1,2012,6,1,11,1509.11
8.0,6,2013,10,1,17,2031.22
8.5,2,2015,4,1,14,1465.44
12.5,2,2010,12,1,13,2804.74
8.9,5,2010,5,5,11,2896.69
7.5,3,2014,8,4,13,1984.61
13.3,1,2011,12,2,13,2473.95
7.5,2,2013,11,5,14,1240.58
12.9,1,2010,10,0,0,6498.67
17.87,1,2009,11,0,21,6447.49
4.5,1,2013,10,0,6,1036.84
8.9,1,2010,5,4,21,3608.36
5.3,3,2009,1,5,20,1832.82
17.0,5,2014,1,4,8,4427.22
3.5,1,2013,4,0,2,168.31
13.0,3,2014,3,4,8,2514.17
6.1,1,2011,6,5,21,1741.78
13.7,2,2009,10,6,17,3246.84
9.0,2,2012,11,2,0,2977.43
4.5,1,2009,9,0,12,625.35
6.5,1,2011,9,2,1,1774.37
7.0,1,2015,2,4,0,1565.36
9.0,1,2014,3,4,12,1368.71
4.1,1,2011,12,3,21,1049.26
18.1,2,2012,5,0,18,7914.34
4.1,1,2011,5,2,14,644.04
8.5,2,2009,12,3,0,3193.62
11.7,2,2009,1,2,21,5313.16
17.7,6,2012,4,0,1,2790.18
14.0,1,2012,11,3,19,3482.18
4.9,3,2010,6,2,12,1480.93
14.5,1,2012,2,4,17,5475.15
14.5,1,2015,3,4,23,3232.72
9.0,1,2012,9,4,19,1171.39
8.9,2,2011,11,0,21,3394.11
5.3,1,2009,10,6,9,2097.16
10.9,2,2012,8,3,17,3512.79
14.0,1,2013,11,2,20,5110.74
5.3,1,2012,3,6,9,1618.01
4.9,1,2012,6,2,16,1080.91
4.9,2,2012,2,5,12,0.0
5.5,1,2012,11,6,15,1579.85
8.9,1,2009,6,2,19,4115.15
13.7,2,2011,7,5,22,4136.06
30.33,5,2014,3,5,11,6953.47
10.5,2,2012,2,2,18,3334.83
6.1,1,2012,6,2,8,1271.59
26.1,2,2009,8,4,8,9788.38
4.5,1,2011,2,5,11,1345.88
7.3,3,2011,6,3,9,1518.59
5.3,5,2009,9,3,1,1718.25
7.5,1,2015,3,1,15,1274.39
8.9,2,2009,12,5,12,3042.91
5.5,3,2014,3,0,23,1308.97
13.0,1,2013,9,6,23,3511.65
16.5,2,2012,9,2,15,2687.36
9.0,2,2013,9,1,8,1746.08
12.0,2,2013,7,3,9,0.0
6.5,1,2011,3,1,22,1862.06
4.5,1,2013,11,1,20,740.51
12.9,1,2011,10,1,19,3671.08
4.5,2,2014,10,3,14,738.09
5.7,1,2012,7,5,22,1814.64
12.0,2,2014,12,4,20,3763.74
4.1,1,2011,11,5,17,536.36
20.5,1,2013,5,5,22,4762.19
6.1,2,2011,10,5,17,1283.5
3.3,1,2011,9,4,21,682.78
4.9,2,2012,2,5,21,1042.98
8.1,1,2012,7,5,4,2956.97
7.5,1,2015,1,5,15,1822.49
8.5,1,2015,2,2,12,1017.74
23.0,1,2009,3,1,20,8366.69
16.9,1,2011,8,4,20,6269.8
16.5,1,2015,2,3,21,5233.93
5.0,1,2014,6,6,18,463.46
9.5,1,2014,8,4,20,1738.97
40.83,1,2014,10,3,15,9774.18
12.0,3,2014,2,3,7,4966.22
8.5,2,2014,4,1,6,2137.65
7.7,1,2009,12,2,9,2307.78
7.0,3,2012,10,0,20,2326.42
12.0,1,2015,6,2,0,4189.18
10.9,1,2011,4,3,9,1896.03
7.0,1,2014,7,1,18,1399.37
59.0,1,2013,5,3,16,0.0
5.0,6,2013,6,5,22,436.45
5.0,1,2014,2,0,19,668.59
8.5,1,2011,1,0,16,2988.68
4.5,1,2011,8,5,20,855.41
9.7,1,2012,5,6,0,8010.17
5.0,1,2013,5,2,7,1072.2
8.5,1,2010,2,4,21,3564.46
9.5,1,2014,8,0,10,2204.29
8.0,1,2012,11,5,17,3051.09
3.7,1,2012,2,4,17,575.39
6.5,1,2012,2,0,17,2318.92
5.7,3,2009,5,5,17,1371.52
6.1,1,2010,9,2,22,2545.93
5.5,1,2013,2,1,17,95.37
9.3,1,2009,8,3,22,2852.73
31.83,1,2014,8,5,17,9089.19
38.33,1,2014,8,6,18,11727.23
15.7,1,2011,2,4,8,5053.06
13.3,3,2011,4,5,0,4618.77
13.5,2,2015,2,3,10,1935.87
5.7,2,2011,5,2,20,1856.27
6.9,1,2011,1,5,18,2821.88
4.5,1,2010,12,5,17,724.97
8.5,1,2010,2,0,17,2595.42
19.0,1,2014,5,5,2,7074.3
6.0,1,2014,1,5,0,8666861.4
16.0,1,2015,3,5,8,5577.93
6.5,1,2013,9,2,20,681.73
8.5,1,2012,12,6,20,2109.7
10.5,2,2014,2,4,12,3844.67
5.7,2,2011,12,0,22,1701.91
4.1,1,2010,4,1,15,879.4
8.9,2,2011,6,5,8,1778.45
4.9,5,2011,1,6,23,1313.25
9.5,1,2014,11,4,22,1590.65
21.5,1,2015,5,4,2,8312.52
8.5,1,2014,7,2,8,1867.07
5.7,1,2009,8,0,11,1215.07
8.5,1,2009,6,6,22,2543.41
8.0,1,2015,2,3,13,1388.03
6.5,1,2014,1,4,18,1334.15
9.3,1,2010,7,5,4,3034.53
5.7,2,2009,2,5,19,1193.76
3.7,1,2009,8,6,7,992.47
6.0,1,2015,2,1,8,706.04
7.0,1,2013,8,0,16,1938.79
4.9,1,2011,2,2,19,740.73
6.1,1,2012,2,5,19,1876.17
3.3,1,2012,9,0,13,444.85
12.5,2,2010,2,2,8,3218.06
6.5,1,2012,12,0,11,1051.51
11.7,4,2010,9,4,1,1352.79
45.0,1,2010,10,5,5,19818.49
6.5,1,2011,9,6,12,2084.25
5.3,1,2009,5,4,7,1592.46
